Breakthrough Stocked Based on 30 < RSI >= 35 
AERI	33.554814525773764
AKCA	30.460687233440197
ALTA	33.61633217171274
BEAM	34.13003328992595
CLBK	32.354669112121556
DXLG	30.532713797894218
EHTH	33.95700529780014
EYEG	30.745458294766735
FARM	34.52291010004453
FBRX	31.186863247332937
FNHC	30.4993504929911
GLBS	30.862197288359866
GRTS	34.1527662219963
GTHX	31.281149988489304
NTUS	33.558402775765785
SCHL	32.02633356583749
