Breakthrough Stocked Based on 30 < RSI >= 35 
FB2.L	32.45595152951971
HTRD.L	32.533764319933525
HYEM.L	33.975472670795554
JPMF.L	30.184619643412773
LCUK.L	31.180397000648426
MEUU.L	33.38435917834744
SEDY.L	30.658423795565966
SGEA.L	30.271572027294127
SGQE.L	34.822955086707154
XUT3.L	33.246962930667266
