Breakthrough Stocked Based on 30 < RSI >= 35 
ADES	30.30680418326824
AIMT	33.52772222251107
AKCA	31.654852215439135
BCEL	34.32252152240628
CLBK	32.78521378461103
DXLG	32.05620534035957
FARM	34.27530465770489
FBRX	31.26605453783317
GLBS	31.16516093549683
NTUS	32.56743618237107
OGI	34.94529754022598
PYPD	33.36878940291432
SCHL	34.4929909369647
